PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2011_NEW_JERSEY,NEW_JERSEY,2011,1399409,26242376,1283994,9331426,15626956,25716298,14113108,8634990,909456,917304,36581,90955,96459,98968,94059,783107,394133,1213821,73,148,102,102,121,925,530,1528,2465,8435,9414,8798,7986,73685,34412,110562,14498,24535,21701,19589,16955,174500,76665,265663,7682,14079,14838,15324,14531,122447,62340,192469,11290,42020,49344,54336,53859,402659,217227,631176,113,267,264,214,193,1924,797,2834,460,1471,796,605,414,6967,2162,9589,38,69,55,42,50,460,259,757,35,79,47,60,71,465,271,771,1299,4284,4785,4425,4107,37261,17511,56071,1166,4151,4629,4373,3879,36424,16901,54491,7330,12482,10903,9986,8473,88013,38585,133928,7168,12053,10798,9603,8482,86487,38080,131735,3949,7208,7296,7541,7005,60813,30616,95378,3733,6871,7542,7783,7526,61634,31724,97091,6065,21642,25138,27947,27090,205769,109974,321808,5225,20378,24206,26389,26769,196890,107253,309368,65,137,130,107,109,974,447,1486,48,130,134,107,84,950,350,1348,239,752,412,306,176,3491,1033,4763,221,719,384,299,238,3476,1129,4826,248.0041626,294.1387714,231.2376297,272.8741408
2011_NEW_MEXICO,NEW_MEXICO,2011,331373,3591330,636436,2355210,599684,3694437,1744548,1124390,140296,616478,7652,26954,25703,24436,20671,204875,97744,310271,1208,2699,2438,2380,2572,19581,10799,31588,42,252,334,304,281,2511,1305,3858,4480,16262,15739,14663,11104,124167,55574,184221,135,477,507,460,496,4015,2189,6339,1711,6836,6365,6344,6012,51968,26866,80545,14,38,16,20,12,159,65,238,62,390,304,265,194,2474,946,3482,684,1403,1239,1162,1257,9885,5550,16119,524,1296,1199,1218,1315,9696,5249,15469,28,131,174,155,152,1247,666,1941,14,121,160,149,129,1264,639,1917,2721,8334,7959,7515,5482,63106,28309,94136,1759,7928,7780,7148,5622,61061,27265,90085,89,267,262,226,276,2089,1208,3386,46,210,245,234,220,1926,981,2953,1135,3552,3301,3261,3122,26765,13845,41745,576,3284,3064,3083,2890,25203,13021,38800,11,18,6,6,7,70,38,119,3,20,10,14,5,89,27,119,36,190,152,112,99,1242,469,1747,26,200,152,153,95,1232,477,1735,232.8403707,274.4547015,208.0141194,267.7038652
2011_NEW_YORK,NEW_YORK,2011,2677412,57753776,5118477,23188002,29447297,59446908,37834196,14460678,1416793,4653802,49569,197458,196082,201190,190732,1595807,831712,2477088,572,1339,1039,1041,869,8380,4131,13083,4579,16341,16430,16073,16269,132570,71433,208582,13450,52323,46411,44445,35971,376230,179779,569459,9087,32687,35748,37666,33616,291696,157717,458500,20728,90052,94516,100464,103147,769913,413956,1204597,213,683,321,347,200,3041,1178,4432,940,4033,1617,1154,660,13977,3518,18435,250,687,547,528,441,4288,2100,6638,322,652,492,513,428,4092,2031,6445,2128,8474,8340,8195,8258,67726,37161,107015,2451,7867,8090,7878,8011,64844,34272,101567,6045,26748,23570,22616,17848,191762,91401,289208,7405,25575,22841,21829,18123,184468,88378,280251,4204,16714,18065,18854,16169,148234,78782,231220,4883,15973,17683,18812,17447,143462,78935,227280,10305,46573,48525,51372,52116,395802,210477,616584,10423,43479,45991,49092,51031,374111,203479,588013,99,352,155,191,96,1563,599,2261,114,331,166,156,104,1478,579,2171,483,2058,808,569,325,7087,1685,9255,457,1975,809,585,335,6890,1833,9180,237.5199426,280.4530261,222.4938109,258.1932642
2011_NORTH_CAROLINA,NORTH_CAROLINA,2011,1448117,14409515,2046954,7488570,4873991,13767024,7566249,3843709,696313,980517,33603,117944,116325,113238,94017,922516,433801,1389920,1321,1545,1553,1748,1256,12996,6236,20553,656,3155,3003,2711,2425,23454,10754,34864,7771,20739,17197,13218,8003,130415,44578,182764,9732,29564,29770,30156,25723,238013,120180,367925,12939,58102,60193,61109,53719,481832,237259,732030,135,130,81,96,70,716,312,1163,1049,4709,4528,4200,2821,35090,14482,50621,820,793,757,863,650,6535,3235,10590,501,752,796,885,606,6461,3001,9963,369,1574,1486,1362,1246,11668,5437,17474,287,1581,1517,1349,1179,11786,5317,17390,4377,10649,8743,6798,3871,66402,22704,93483,3394,10090,8454,6420,4132,64013,21874,89281,5764,15316,15258,15480,12365,121366,60624,187754,3968,14248,14512,14676,13358,116647,59556,180171,8120,29958,30937,31329,27063,248500,121819,378439,4819,28144,29256,29780,26656,233332,115440,353591,94,55,40,50,38,359,167,620,41,75,41,46,32,357,145,543,640,2447,2317,2118,1342,17565,7118,25323,409,2262,2211,2082,1479,17525,7364,25298,244.5179008,286.2670282,221.3569636,272.0786265
2011_NORTH_DAKOTA,NORTH_DAKOTA,2011,96255,1309044,186844,630430,491770,1312226,660944,360118,86352,124967,1706,8236,7028,7436,7348,57946,29758,89410,276,726,667,705,540,5409,2455,8140,6,73,82,86,90,670,385,1061,80,285,224,196,138,1769,649,2498,35,239,210,180,165,1578,697,2310,1250,6742,5777,6207,6375,47897,25348,74495,4,16,18,14,15,134,66,204,55,155,50,48,25,489,158,702,172,390,336,361,286,2766,1245,4183,104,336,331,344,254,2643,1210,3957,4,38,40,44,50,310,200,514,2,35,42,42,40,360,185,547,48,147,107,91,62,899,331,1278,32,138,117,105,76,870,318,1220,23,134,101,102,75,817,363,1203,12,105,109,78,90,761,334,1107,801,3516,2943,3173,3298,24635,13058,38494,449,3226,2834,3034,3077,23262,12290,36001,2,9,10,7,5,72,40,114,2,7,8,7,10,62,26,90,29,72,36,28,9,237,76,342,26,83,14,20,16,252,82,360,245.156416,291.9984045,225.5775263,275.1831643
2011_OHIO,OHIO,2011,1655534,23488657,2533882,9834235,11120540,23010396,11074360,7570565,935953,2494681,29015,131323,130406,134219,117866,1056888,522804,1608707,26,149,155,202,187,1447,820,2293,497,2304,2484,2261,2008,19619,8503,28619,1528,6979,5168,4456,3207,41651,15962,59141,5597,22413,20415,20977,19141,167233,86753,259583,19944,93103,95887,101016,89750,777668,392084,1189696,21,98,65,44,44,445,223,689,1402,6277,6232,5263,3529,48825,18459,68686,14,74,75,99,99,728,429,1171,12,75,80,103,88,719,391,1122,250,1163,1182,1115,1022,9540,4204,13994,247,1141,1302,1146,986,10079,4299,14625,858,3579,2647,2230,1647,21291,8213,30362,670,3400,2521,2226,1560,20360,7749,28779,3096,11591,10414,10604,9301,85269,44297,132662,2501,10822,10001,10373,9840,81964,42456,126921,11329,48156,49198,51883,45568,400754,200401,612484,8615,44947,46689,49133,44182,376914,191683,577212,8,47,33,14,23,219,116,343,13,51,32,30,21,226,107,346,784,3289,3231,2655,1707,24680,9237,34701,618,2988,3001,2608,1822,24145,9222,33985,244.0386216,288.6025968,223.8282139,255.8616346
2011_OKLAHOMA,OKLAHOMA,2011,658163,5835133,968529,2741058,2125546,5644988,2866601,1814927,367172,510428,42145,53053,48690,47321,39447,393563,175383,611091,6361,8026,8157,8323,6777,66124,29806,102291,686,895,894,829,892,7105,3651,11442,6473,8401,6883,5565,3579,53914,18593,78980,3519,4983,4832,4825,3864,38588,17774,59881,22226,27333,25471,25707,22891,208199,98558,328983,141,225,142,112,69,1066,390,1597,2739,3190,2311,1960,1375,18567,6611,27917,3324,4203,4117,4320,3437,33858,15132,52314,3037,3823,4040,4003,3340,32266,14674,49977,347,433,470,411,459,3556,1857,5760,339,462,424,418,433,3549,1794,5682,3293,4274,3511,2838,1817,27641,9556,40490,3180,4127,3372,2727,1762,26273,9037,38490,1798,2616,2441,2462,1898,19760,8941,30499,1721,2367,2391,2363,1966,18828,8833,29382,11716,14239,13103,13263,11709,107482,50678,169876,10510,13094,12368,12444,11182,100717,47880,159107,70,113,61,50,34,505,212,787,71,112,81,62,35,561,178,810,1423,1653,1157,999,684,9554,3302,14279,1316,1537,1154,961,691,9013,3309,13638,237.4290823,279.1796082,215.4775857,265.6970283
2011_OREGON,OREGON,2011,559631,6112484,848637,2792762,2471085,6317635,3261190,2071303,224903,461979,7262,41478,42072,43653,45898,342570,176898,526730,116,741,691,822,892,5993,3397,9506,226,1506,1607,1656,1860,13398,7144,20768,1773,10016,9453,8817,8293,75199,32802,109774,222,984,1005,1101,1418,8336,4862,13420,4824,25868,27042,28990,31356,220519,120083,345426,33,300,286,258,293,2273,1084,3390,68,2063,1988,2009,1786,16852,7526,24446,82,376,340,425,496,3009,1779,4870,34,365,351,397,396,2984,1618,4636,159,736,806,826,965,6651,3533,10343,67,770,801,830,895,6747,3611,10425,1248,5202,4825,4524,4310,38554,16940,56742,525,4814,4628,4293,3983,36645,15862,53032,168,470,512,562,774,4293,2540,7001,54,514,493,539,644,4043,2322,6419,3344,13342,13994,14891,16352,113526,62130,179000,1480,12526,13048,14099,15004,106993,57953,166426,26,156,158,123,156,1160,561,1747,7,144,128,135,137,1113,523,1643,50,1044,990,1035,927,8499,3776,12325,18,1019,998,974,859,8353,3750,12121,236.914497,282.5182068,216.4401544,262.9289563
2011_PENNSYLVANIA,PENNSYLVANIA,2011,1670854,28492510,3371827,9261234,15859449,28810721,13761915,7947108,1207139,2189151,12887,128804,129845,135598,138265,1061733,565203,1639823,73,201,206,200,214,1692,851,2616,620,4112,4529,4168,4102,35563,17278,53461,2211,13610,11713,11363,8901,94834,42562,139607,5845,18969,20013,20250,19854,161196,84664,251705,3466,86842,90840,97623,103886,745920,413516,1162902,16,87,73,61,75,579,313,908,656,4983,2471,1933,1233,21949,6019,28624,38,110,99,94,108,854,438,1330,35,91,107,106,106,838,413,1286,313,2082,2200,2020,2077,17334,8631,26278,307,2030,2329,2148,2025,18229,8647,27183,1088,7016,6146,5887,4527,48913,21859,71860,1123,6594,5567,5476,4374,45921,20703,67747,2911,9626,10290,10396,9851,82665,42626,128202,2934,9343,9723,9854,10003,78531,42038,123503,1861,45174,46910,50440,53199,385137,212650,599648,1605,41668,43930,47183,50687,360783,200866,563254,7,43,37,30,29,287,140,434,9,44,36,31,46,292,173,474,343,2593,1261,995,617,11285,2912,14540,313,2390,1210,938,616,10664,3107,14084,245.6549103,286.1027417,227.2364632,268.6942179
2011_RHODE_ISLAND,RHODE_ISLAND,2011,139157,2212352,234111,768713,1209528,2198940,1260021,736651,93820,43726,1979,10164,10827,11146,10558,85516,45195,132690,15,63,70,97,59,584,251,850,34,321,343,304,287,2522,1246,3802,354,2564,2401,2353,1791,18864,9034,28252,108,752,832,886,861,6907,3830,10845,1393,6042,6868,7248,7364,54103,29862,85358,1,8,9,8,23,76,131,208,74,414,304,250,173,2460,841,3375,11,33,41,42,36,288,136,435,4,30,29,55,23,296,115,415,16,156,170,154,140,1273,601,1890,18,165,173,150,147,1249,645,1912,230,1285,1281,1172,894,9708,4626,14564,124,1279,1120,1181,897,9156,4408,13688,69,402,429,449,422,3573,1977,5619,39,350,403,437,439,3334,1853,5226,833,3195,3590,3766,3749,28197,15349,44379,560,2847,3278,3482,3615,25906,14513,40979,0,3,4,4,13,37,82,119,1,5,5,4,10,39,49,89,49,227,164,135,79,1291,408,1748,25,187,140,115,94,1169,433,1627,241.6247747,282.8756596,222.4815969,268.2839492
2011_SOUTH_CAROLINA,SOUTH_CAROLINA,2011,713511,7772777,1041572,3338715,3392490,7961448,3689782,2428477,388361,1016126,23551,56065,54157,54243,44684,439773,207797,671121,104,192,133,164,116,1246,600,1950,307,739,784,644,634,6040,2748,9095,3309,5139,3884,2998,1886,30110,10086,43505,9929,19849,18768,19301,16339,153682,75710,239321,9124,28031,28825,29909,24913,235313,114473,358910,17,61,68,69,60,501,261,779,761,2054,1695,1158,736,12881,3919,17561,57,81,66,81,52,640,308,1005,47,111,67,83,64,606,292,945,175,376,367,298,329,2933,1412,4520,132,363,417,346,305,3107,1336,4575,1754,2683,2061,1545,909,15620,5213,22587,1555,2456,1823,1453,977,14490,4873,20918,5204,10219,9513,9955,7789,78509,38372,122085,4725,9630,9255,9346,8550,75173,37338,117236,4947,14516,14954,15404,12489,121507,58907,185361,4177,13515,13871,14505,12424,113806,55566,173549,8,27,36,32,30,259,135,402,9,34,32,37,30,242,126,377,412,998,853,561,330,6468,1943,8823,349,1056,842,597,406,6413,1976,8738,237.303025,281.0001337,214.8998089,260.1212646
2011_SOUTH_DAKOTA,SOUTH_DAKOTA,2011,125613,1297661,262395,374648,660618,1350617,661519,390655,59757,199636,2996,11375,9364,9139,8662,76158,37487,116641,432,1522,1226,990,576,9430,3566,13428,30,143,150,152,145,1140,653,1823,220,562,359,319,220,3054,1157,4431,182,287,217,239,206,1987,934,3103,2016,8447,7256,7335,7443,59158,30796,91970,5,9,12,9,9,83,27,115,111,405,144,95,63,1306,354,1771,218,810,651,502,314,4771,1816,6805,214,712,575,488,262,4659,1750,6623,16,72,65,87,64,565,324,905,14,71,85,65,81,575,329,918,105,311,198,180,106,1591,599,2295,115,251,161,139,114,1463,558,2136,112,141,118,127,109,1024,492,1628,70,146,99,112,97,963,442,1475,1094,4415,3717,3718,3891,30594,15955,47643,922,4032,3539,3617,3552,28564,14841,44327,1,2,4,3,3,36,13,50,4,7,8,6,6,47,14,65,53,236,63,41,23,642,148,843,58,169,81,54,40,664,206,928,240.9797923,290.6151968,219.8144463,264.2256116
2011_TENNESSEE,TENNESSEE,2011,986382,8679893,1272825,3955476,3451592,8961443,4947165,2635217,479721,661195,27982,79803,75146,73725,67637,604964,286944,919890,52,158,155,132,143,1101,565,1718,303,1463,1306,1159,1056,10339,4490,15132,2793,7485,5387,3992,2753,42229,13761,58783,7428,17505,17075,17547,16964,138123,70301,215852,16855,51547,50378,50321,46371,406073,196090,619018,30,84,62,77,67,629,294,953,521,1561,783,497,283,6470,1443,8434,28,94,71,66,70,550,305,883,24,64,84,66,73,551,260,835,158,746,647,573,556,5059,2296,7513,145,717,659,586,500,5280,2194,7619,1469,3839,2780,2091,1405,21885,7224,30578,1324,3646,2607,1901,1348,20344,6537,28205,3900,9099,8703,8815,8348,70329,35434,109663,3528,8406,8372,8732,8616,67794,34867,106189,9260,27012,25919,25745,23981,209563,100845,319668,7595,24535,24459,24576,22390,196510,95245,299350,18,41,36,36,35,338,156,512,12,43,26,41,32,291,138,441,269,792,384,221,126,3217,689,4175,252,769,399,276,157,3253,754,4259,232.901117,274.0387103,214.6402149,267.7505967
2011_TEXAS,TEXAS,2011,4800196,51023159,7818075,19623258,23581826,52691826,25155007,14325757,2474232,6556210,249524,379446,375756,360279,298637,3007882,1363618,4621024,1206,1782,1585,1684,1467,12677,6725,20608,7263,12870,13489,12444,11162,107237,49833,164333,158181,199058,192820,177641,135452,1536999,647728,2342908,36155,45791,47042,47079,39441,377920,180857,594932,42763,112164,113981,115166,105916,917825,455011,1415599,309,529,424,422,413,3619,1801,5729,3647,7252,6415,5843,4786,51605,21663,76915,642,953,783,889,754,6544,3526,10712,564,829,802,795,713,6133,3199,9896,3868,6609,6852,6476,5842,54717,25654,84239,3395,6261,6637,5968,5320,52520,24179,80094,81560,101911,98667,91085,67149,787017,330769,1199346,76621,97147,94153,86556,68303,749982,316959,1143562,18774,23574,24191,24297,19575,193944,92821,305539,17381,22217,22851,22782,19866,183976,88036,289393,23465,58305,58766,59282,54227,473321,234371,731157,19298,53859,55215,55884,51689,444504,220640,684442,154,273,219,224,238,1841,934,2929,155,256,205,198,175,1778,867,2800,1909,3753,3276,2877,2298,26078,10573,38560,1738,3499,3139,2966,2488,25527,11090,38355,241.1017937,290.3467094,218.3208446,265.1195563
2011_UTAH,UTAH,2011,545395,4141253,500782,2058112,1582359,4195916,2157337,1018548,315664,592949,11972,48953,46758,43971,39693,373611,164296,549879,195,527,538,569,592,4449,2265,6909,176,639,781,824,819,6469,3328,9973,2587,7345,7410,6649,5513,58123,23667,84377,177,543,678,579,569,5035,2212,7424,8536,38391,36018,34110,31194,288583,128428,425547,165,682,702,667,603,5699,2478,8342,136,826,631,573,403,5253,1918,7307,110,263,284,292,300,2299,1148,3557,85,264,254,277,292,2150,1117,3352,80,344,396,443,425,3228,1702,5010,96,295,385,381,394,3241,1626,4963,1439,3789,3772,3439,2884,29722,12307,43468,1148,3556,3638,3210,2629,28401,11360,40909,107,300,349,304,289,2633,1169,3909,70,243,329,275,280,2402,1043,3515,5250,19788,18471,17553,16206,147775,65911,218936,3286,18603,17547,16557,14988,140808,62517,206611,92,338,359,332,320,2945,1307,4344,73,344,343,335,283,2754,1171,3998,70,407,328,286,200,2638,978,3686,66,419,303,287,203,2615,940,3621,242.5375131,283.3083321,220.4160345,260.3070199
2011_VERMONT,VERMONT,2011,86982,1686499,106823,1329172,250504,1722515,888388,511825,53418,63655,5559,6062,6158,6646,6930,50525,27762,83846,3,10,21,19,27,221,81,305,83,96,112,118,123,840,496,1419,70,85,90,92,89,735,361,1166,119,106,98,111,119,976,521,1616,5171,5596,5688,6081,6415,46444,25477,77092,2,4,3,4,5,34,23,59,104,163,144,143,95,1116,492,1712,3,5,8,10,15,112,40,155,0,5,13,9,12,109,41,150,41,44,55,50,51,401,222,664,42,52,57,68,72,439,274,755,32,48,45,33,57,368,199,599,38,37,45,59,32,367,162,567,58,54,50,58,66,522,263,843,61,52,48,53,53,454,258,773,2744,2882,2888,3154,3304,24094,13167,40005,2427,2714,2800,2927,3111,22350,12310,37087,0,1,2,1,3,16,11,27,2,3,1,3,2,18,12,32,57,89,75,68,45,569,244,870,47,74,69,75,50,547,248,842,246.6397299,293.8825771,226.7716427,268.9415376
2011_VIRGINIA,VIRGINIA,2011,1250852,14655345,1427301,5351177,7876867,14675815,7861076,4602566,579290,1075067,31805,95574,93770,93361,89324,753846,376658,1162309,141,338,297,298,272,2399,1254,3794,1111,5581,5968,5466,5242,46895,22253,70259,5101,14179,11664,9880,8451,91106,38886,135093,11483,21671,21773,22623,21236,175649,90128,277260,12522,48788,49594,51161,50928,402444,209609,624575,67,157,123,123,119,1035,503,1605,1380,4860,4351,3810,3076,34318,14025,49723,77,186,146,154,133,1198,622,1897,64,152,151,144,139,1201,632,1897,670,2824,2998,2788,2703,23726,11474,35870,441,2757,2970,2678,2539,23169,10779,34389,2860,7236,5932,5110,4279,46652,20003,69515,2241,6943,5732,4770,4172,44454,18883,65578,6068,11187,11360,11494,10610,89831,46322,142221,5415,10484,10413,11129,10626,85818,43806,135039,7192,25462,25546,26605,26100,207937,107959,323088,5330,23326,24048,24556,24828,194507,101650,301487,33,71,51,65,64,518,256,807,34,86,72,58,55,517,247,798,770,2436,2200,1820,1474,17250,6757,24777,610,2424,2151,1990,1602,17068,7268,24946,245.3336181,289.2554112,226.3784347,259.2083707
2011_WASHINGTON,WASHINGTON,2011,1042979,11905941,1367629,6758505,3779807,11928408,6007184,3427282,514227,1467334,12268,78014,77051,78891,84089,627902,327269,967439,238,933,1128,1334,1317,9629,5050,14917,612,4849,5602,5645,6324,44756,24357,69725,2848,18314,15971,14518,13361,128372,55497,186717,528,3233,3488,3666,3943,28230,15724,44482,7146,43920,45290,48684,54595,371739,207093,585978,71,701,739,644,686,5862,2674,8607,825,6064,4833,4400,3863,39314,16874,57013,149,508,594,686,674,4992,2636,7777,89,425,534,648,643,4637,2414,7140,429,2489,2826,2884,3263,22452,12358,35239,183,2360,2776,2761,3061,22304,11999,34486,1934,9428,8205,7385,6822,65615,28545,96094,914,8886,7766,7133,6539,62757,26952,90623,387,1708,1772,1891,2081,14471,8335,23193,141,1525,1716,1775,1862,13759,7389,21289,4774,22744,23221,25093,27960,191583,106463,302820,2372,21176,22069,23591,26635,180156,100630,283158,45,358,362,359,352,2971,1382,4398,26,343,377,285,334,2891,1292,4209,549,3037,2408,2228,1961,19980,8506,29035,276,3027,2425,2172,1902,19334,8368,27978,243.1828847,288.1077619,220.528788,261.4283909
2011_WEST_VIRGINIA,WEST_VIRGINIA,2011,282130,3475642,510256,1927726,1037660,3670119,2010407,1160212,211866,269242,15280,21172,20748,20778,18498,165613,80805,261698,12,27,16,36,18,202,86,300,97,141,166,156,140,1193,569,1859,203,277,250,218,179,2080,808,3091,632,904,1075,1096,977,8387,4343,13362,13926,19283,19012,19126,17125,151629,74597,240152,12,14,8,2,3,60,14,86,398,526,221,144,56,2062,388,2848,5,16,10,19,11,116,48,169,7,11,6,17,7,86,38,131,42,72,94,68,71,583,262,887,55,69,72,88,69,610,307,972,100,152,136,120,82,1088,397,1585,103,125,114,98,97,992,411,1506,339,492,539,554,507,4385,2297,7021,293,412,536,542,470,4002,2046,6341,7402,10085,9815,9747,8794,78070,38326,123798,6524,9198,9197,9379,8331,73559,36271,116354,6,6,4,0,1,29,9,44,6,8,4,2,2,31,5,42,216,279,111,79,29,1048,202,1466,182,247,110,65,27,1014,186,1382,234.6558068,273.2631731,214.3860242,267.0874061
2011_WISCONSIN,WISCONSIN,2011,864251,11664303,1002909,5226954,5434440,11440718,6138402,3668777,479352,541918,54438,60875,60094,61413,68392,487497,268295,810230,584,779,805,827,938,6419,3495,10498,1924,2300,2128,2003,2390,17276,9242,28442,6621,7380,6404,5463,4510,50148,20412,77181,6273,5985,5934,5956,5818,47522,25715,79510,37420,42605,43663,46120,53950,356379,205772,599571,74,66,32,47,45,361,164,599,1542,1760,1128,997,741,9392,3495,14429,308,407,400,401,494,3283,1856,5447,276,372,405,426,444,3136,1639,5051,962,1123,1036,1003,1229,8497,4638,14097,962,1177,1092,1000,1161,8779,4604,14345,3542,3723,3262,2753,2360,25734,10573,39849,3079,3657,3142,2710,2150,24414,9839,37332,3219,3051,3021,3070,3033,24423,13476,41118,3054,2934,2913,2886,2785,23099,12239,38392,20326,22223,22504,23687,27722,183743,105522,309591,17094,20382,21159,22433,26228,172636,100250,289980,38,26,15,29,23,197,86,321,36,40,17,18,22,164,78,278,791,903,553,520,363,4619,1750,7160,751,857,575,477,378,4773,1745,7269,244.6918655,288.6659327,221.2399069,273.840765
2011_WYOMING,WYOMING,2011,88165,1650621,154955,878979,616687,1656850,825783,528352,52046,234408,518,7873,6790,6796,6178,55666,26042,82226,68,250,234,222,111,1875,692,2635,3,50,47,53,55,417,240,660,49,1039,906,855,625,7377,2861,10287,6,75,72,71,68,602,296,904,381,6324,5399,5468,5233,44266,21548,66195,2,6,15,11,7,83,32,117,9,129,117,116,79,1046,373,1428,32,127,121,116,58,972,343,1347,36,123,113,106,53,903,349,1288,2,22,17,25,29,184,122,308,1,28,30,28,26,233,118,352,24,549,461,445,311,3804,1452,5280,25,490,445,410,314,3573,1409,5007,5,38,50,36,33,320,148,473,1,37,22,35,35,282,148,431,204,3356,2816,2814,2738,22952,11090,34246,177,2968,2583,2654,2495,21314,10458,31949,1,3,5,5,4,41,15,57,1,3,10,6,3,42,17,60,7,70,56,57,40,519,171,697,2,59,61,59,39,527,202,731,243.874435,287.767926,224.0622781,267.2728912
